seed,epoch,train_mse,train_mae_eV,val_mae_eV
1,53,0.0034456060978583993,0.057263357287990764,0.15162123098373412
1,54,0.003265965782571584,0.05573890308234854,0.15101917457580566
1,55,0.0032834144355962055,0.05508423646859376,0.15206164784431458
1,56,0.0029083640454919076,0.052398861135292886,0.15148845052719115
1,57,0.0027874305439414457,0.051486146799008335,0.15312925572395325
1,58,0.002660147315519862,0.049853892618456935,0.15273113074302674
1,59,0.0026372494477778672,0.049458951905613446,0.15274265565872192
1,60,0.002432404525228776,0.0477970300599479,0.15232685871124269
1,61,0.00238884310151916,0.04735082648441356,0.1529955280303955
1,62,0.0021455954467644914,0.04513800981302753,0.15104491534233094
1,63,0.002017460745398421,0.04390347662506611,0.15212751178741454
1,64,0.0019686990624060855,0.043146471076876275,0.15003828654289245
1,65,0.001942551069939509,0.04292729969643596,0.15182786655426025
1,66,0.001787243890564423,0.041045602501912866,0.14971297516822815
1,67,0.001677048675052356,0.03981362776436328,0.15074131078720093
1,68,0.0016529328689561225,0.03929418799867172,0.15099073257446288
1,69,0.0015764410440227948,0.03878571117082506,0.14911431007385254
1,70,0.0015701710173510947,0.03798921944040474,0.1512168177127838
1,71,0.0014359854255395475,0.03632910959216713,0.15075782461166382
1,72,0.0014532212135498412,0.03600843333289763,0.14946571941375733
1,73,0.0013094958448375109,0.03466232377927915,0.15015968818664552
1,74,0.0012166941342235077,0.03334840896419233,0.14955899438858034
1,75,0.0011368628535652534,0.032416015390719734,0.14912098016738892
1,76,0.0010803565056237859,0.03142944326215906,0.14993046145439148
1,77,0.0010574221411254257,0.031064345091830287,0.1502525068283081
1,78,0.0009940574339125305,0.03024474097749416,0.14993004655838013
1,79,0.001015105074417079,0.030082797642679647,0.14969642305374145
1,80,0.000979983959713718,0.029479547563721495,0.1491718337059021
1,81,0.0009303738125658129,0.028838440093911087,0.1492272280216217
1,82,0.0009644515393127222,0.02861460583877179,0.14924737429618837
1,83,0.0008615295007883105,0.027590223822925232,0.14903544101715088
1,84,0.0008492460943147307,0.027084391369458886,0.14920378184318542
1,85,0.0007839089963177685,0.02586784395804765,0.1488875340938568
1,86,0.000730574106547283,0.025338434836841766,0.14906867179870606
1,87,0.0007975777129817288,0.02565023378191922,0.1493377890586853
1,88,0.0007360269416065421,0.02508587020297115,0.14875848660469054
1,89,0.0007167620455089491,0.024496218891877555,0.14910388331413268
1,90,0.0006887878289970104,0.024427089770106172,0.1489404595851898
1,91,0.000696013876053621,0.02440555808958566,0.14881546196937562
1,92,0.0007360864702139224,0.024710362910768256,0.1487989414215088
1,93,0.0006567933034704765,0.023669530791755548,0.14895592970848084
1,94,0.000644045477733016,0.023340863959768518,0.14887596306800843
1,95,0.0006458146822988055,0.0232994610464797,0.14905249128341674
1,96,0.0006375265070964815,0.023057474249852203,0.14890442476272583
1,97,0.0006233213690575212,0.022763185559122583,0.14890584959983827
1,98,0.0006712399635085603,0.023406564928485644,0.14891425428390503
1,99,0.0006378989104894572,0.022991116099924012,0.14892846293449402
1,100,0.0006127385433559539,0.022634492963713334,0.14888977947235107
2,1,0.22899560867249966,0.4535172394134363,0.33288309173583985
2,2,0.09924832680150866,0.3012380897908057,0.2615041252613068
2,3,0.07224531322065741,0.26056351958445323,0.2581085121631622
2,4,0.08023366462439299,0.24370903680065217,0.2353870617389679
2,5,0.051128669792041184,0.21590372044500292,0.2438059389591217
2,6,0.042941762233152984,0.2024020442577983,0.2190496660232544
2,7,0.07094984902646392,0.19575915348145656,0.21020007700920104
2,8,0.03765596536807716,0.1861971565357555,0.19811808819770813
2,9,0.03328984107580036,0.17756846756501124,0.21423809447288514
2,10,0.031181762209534645,0.17128390159633364,0.22357396121025086
2,11,0.02782276975568384,0.1627719762596291,0.20501319346427918
2,12,0.027264662194252016,0.1575890161428986,0.18524219799041747
2,13,0.024753942102752627,0.15382704499546163,0.1976587410926819
2,14,0.022696827965043485,0.1488091372917694,0.19621026048660278
2,15,0.023226787076331676,0.14650325231963499,0.19398937940597535
2,16,0.02081074676197022,0.14047621890978462,0.20850612545013428
2,17,0.018357229101005942,0.13413672795109022,0.17830919890403749
2,18,0.017358744167443364,0.12970523653231508,0.18032406740188597
2,19,0.017038205153588205,0.12688982563232756,0.18003516530990601
2,20,0.014895521004125476,0.12061149055182686,0.17661542716026307
2,21,0.01552548145968467,0.1220662621394931,0.17527112865447997
2,22,0.014467815362522379,0.11626992634380102,0.17123511452674867
2,23,0.015125888300593943,0.11599511966011204,0.16889333443641663
2,24,0.011668326499080285,0.10570963812940636,0.18296044087409974
2,25,0.012188961277529596,0.10803164408218725,0.16446736521720887
2,26,0.011184242476522922,0.10380723216899278,0.16838082408905028
2,27,0.010236677891248836,0.0997784646006722,0.1650471642971039
2,28,0.010023157571814954,0.09936320401839706,0.1624305862903595
2,29,0.009706019225902855,0.09676836841670067,0.16143935537338258
2,30,0.009080743979103863,0.09335217517910932,0.1596256494998932
2,31,0.008414512340305373,0.09072361681090163,0.16055794286727906
2,32,0.008573530828068034,0.09027471388924173,0.1624176577091217
2,33,0.007550291064940393,0.08554194540022964,0.15650251288414002
2,34,0.0077132018557284025,0.08512884501363983,0.15892082839012145
2,35,0.006441536702518351,0.07950693078115588,0.15891923456192017
2,36,0.007080146882077679,0.08263253302778385,0.16338924102783203
2,37,0.0077910389842931185,0.08286950217130423,0.1534934829235077
2,38,0.006515858611837029,0.07543258429851071,0.16260212559700013
2,39,0.005931287837517448,0.07578223796417921,0.1566731548309326
2,40,0.005147213518805802,0.07103674752414796,0.1604817157268524
2,41,0.006721309637464583,0.07609999500649678,0.15589976806640626
2,42,0.005464374696975574,0.07164700238809,0.1541260724544525
2,43,0.005155848968401551,0.06944097133311167,0.15765348415374755
2,44,0.004687764766765758,0.0672008118333794,0.1569970911026001
2,45,0.0049522313835099335,0.06780616441707754,0.15720706701278686
2,46,0.004920237546321005,0.06736657191124464,0.1516516638278961
2,47,0.004227429316751659,0.06354810028453192,0.15208237280845643
2,48,0.0040569777485914525,0.0624642986289988,0.1557330002784729
2,49,0.0039464101102901624,0.06142597680874681,0.15250390205383302
2,50,0.004129196869931183,0.061923726866720624,0.14957291235923767
2,51,0.003337877857265994,0.05663831262181791,0.15394513425827028
2,52,0.003307311568642035,0.05608271097802195,0.15341131553649903
2,53,0.003284999222168699,0.056418181100029725,0.15120718207359313
2,54,0.0031190007156226785,0.05419252508496057,0.1582374414920807
2,55,0.0030808984481263905,0.05439778982307363,0.14993606219291686
2,56,0.002906803545053117,0.05213083228244225,0.14910805578231812
2,57,0.00264079062435776,0.050121852125289794,0.14958065247535707
2,58,0.002862904691917356,0.05111679228176538,0.14952938437461852
2,59,0.0026859846244740764,0.04926261330756073,0.15008518843650817
2,60,0.0023418977909721436,0.04694240796273611,0.149452126789093
2,61,0.0021900227342150176,0.04566059459048609,0.14913318266868592
2,62,0.0022407108099898325,0.046041588083485296,0.14782762751579284
2,63,0.0022433554905932395,0.04527785066715924,0.14830671920776367
2,64,0.002054476858954877,0.04412161273574243,0.15058468108177184
2,65,0.001844794096564874,0.041568368939805554,0.1475870151042938
2,66,0.0017796310066129082,0.04095761175982329,0.14937200603485107
2,67,0.0017733759213471785,0.04077506874071309,0.1476047676563263
2,68,0.0017139075882150793,0.039687602305647975,0.14825825061798095
2,69,0.0015624119454761968,0.03846472354864846,0.1473347836971283
2,70,0.001537358928314643,0.03790846923410218,0.14812988452911377
2,71,0.001492189509049058,0.03719305571688605,0.14716846904754638
2,72,0.001392128791345749,0.03560640341300491,0.1466785122394562
2,73,0.0013076270160148852,0.034617547996845306,0.14746634335517883
2,74,0.0012873507546784823,0.033834811518246855,0.14763540182113646
2,75,0.0012343943755840883,0.033584380487681156,0.1473331102371216
2,76,0.0011119746917276642,0.032014798745434045,0.14665612707138062
2,77,0.0010669752643443645,0.030985394869631172,0.1472457803249359
2,78,0.0011009536495810608,0.030897951707834825,0.1471220076084137
2,79,0.0009308663698204328,0.029313784953859494,0.1468138563632965
2,80,0.0009638544336892665,0.029516841810268837,0.14591298217773438
2,81,0.0008991089900198859,0.028444499862839926,0.14679650716781617
2,82,0.0008665289652824867,0.02782992377318934,0.14662578806877136
2,83,0.0008684333263197913,0.02788096455044751,0.14663705115318298
2,84,0.0008299907135718967,0.026964099375349913,0.14647621469497682
2,85,0.0008247646551695653,0.02664336156180876,0.14603969712257386
2,86,0.0007683645863289712,0.025760395067368543,0.14604971041679382
2,87,0.0007564679072267609,0.025761992505034095,0.14621756057739257
2,88,0.0007692148988659028,0.025176121421407082,0.14590930371284486
2,89,0.0007193833409051876,0.024766548412781593,0.14600750880241395
2,90,0.0008809517830261029,0.025201459534539217,0.1459304793357849
2,91,0.000672427960918867,0.024158484387434953,0.14622103300094605
2,92,0.0006754587272414938,0.0240101486000377,0.14594385180473327
2,93,0.0006729041767801391,0.023857067873973303,0.1460965760231018
2,94,0.0007233730907639256,0.023720965138904752,0.1460400592327118
2,95,0.0006445367473905208,0.023449103471071934,0.14612705931663514
2,96,0.0006838747863250319,0.02322832439906809,0.14598064665794372
2,97,0.0006460303520565503,0.02305943962527709,0.1459713044643402
2,98,0.0006363373771921033,0.023134027516850307,0.14592092928886413
2,99,0.0006077430507837562,0.02275214843743085,0.14590121860504152
2,100,0.0006253367960278411,0.022603383332852445,0.1460700644493103
3,1,0.22918511219620705,0.4552689571186582,0.34605796604156497
3,2,0.09331059400513768,0.2950634490446103,0.2913621483802795
3,3,0.06720168745703996,0.25230609714534075,0.25390935587882996
3,4,0.06155131275132299,0.23970932317354765,0.2370761426925659
3,5,0.051977989579737184,0.21829540285135257,0.22148645005226136
3,6,0.04561323573812842,0.20474410554455238,0.276949751663208
3,7,0.10245133166145533,0.19280162921343458,0.19312323517799376
3,8,0.03384563766047358,0.17571279090925251,0.18927869539260864
3,9,0.02954003253132105,0.16825769164237106,0.19878689999580385
3,10,0.02684708398412913,0.1623757357501156,0.2003499584197998
3,11,0.027971524127572776,0.16113087781673244,0.2008854769706726
3,12,0.02577683645430952,0.15743382930534108,0.1880776081085205
3,13,0.02350915323458612,0.15165515118664616,0.18894041986465454
3,14,0.02237335099214688,0.147879876186013,0.17898787603378297
3,15,0.022307931876927613,0.14565280337787284,0.20183749556541442
3,16,0.023056506939977406,0.1448023086254519,0.17904389252662659
3,17,0.021637746011931448,0.13806373010196246,0.16927037992477417
3,18,0.018097918235883116,0.13028167193018067,0.1779331362247467
3,19,0.017260496504278855,0.1287210296199079,0.17383588514328002
3,20,0.016743377344682814,0.12579218647332593,0.17455407514572144
3,21,0.01609604755444452,0.12316177123399859,0.16597779607772828
3,22,0.012935257558617741,0.11249318362888126,0.17436395063400267
3,23,0.014804639013390988,0.11708241052502913,0.1715629159450531
3,24,0.012423336990736425,0.10898189856661586,0.16441477255821227
3,25,0.012526428510830738,0.10789481134664979,0.16338210549354554
3,26,0.011231082865549252,0.10433944302991253,0.16173334717750548
3,27,0.011763171731540933,0.10593429041478335,0.1734497730255127
3,28,0.011324740427546203,0.10253138659577345,0.16584478721618653
3,29,0.009968930460698902,0.09774065769306671,0.16759248762130738
3,30,0.009163872917322442,0.09387519166177977,0.1621538942337036
3,31,0.009556714449310675,0.09475093495384901,0.16729873003959655
3,32,0.00826125149866566,0.09061010286761871,0.1616405526161194
3,33,0.008027023860579357,0.08801937691952011,0.1566808129787445
3,34,0.00835291212578304,0.08844514267610008,0.1567447995185852
3,35,0.007913743336161133,0.0865206271231764,0.151645112323761
3,36,0.00825544613096863,0.08521228342319158,0.15702258377075196
3,37,0.007023932969500311,0.0815128584420638,0.1590602252483368
3,38,0.0064523742913501336,0.07829717175286603,0.15438844170570373
3,39,0.006152332263393328,0.07589765278182534,0.15281699333190918
3,40,0.0054808154394850135,0.07308866692556071,0.15261633019447327
3,41,0.0054973846944281835,0.07301480921168194,0.15594723448753356
3,42,0.005425824687257409,0.07235946635665784,0.15369074182510375
3,43,0.005392633811966516,0.07156121816454057,0.15652254495620727
3,44,0.004708205732447095,0.06753158496976454,0.1553338816642761
3,45,0.0048116036168765275,0.06749847975579276,0.15045745663642884
3,46,0.004503349614096806,0.06590960519023373,0.15384244594573976
3,47,0.005198335636267438,0.06888509179019779,0.14926493530273438
3,48,0.003793974241556134,0.06048797837177692,0.14668384947776794
3,49,0.0043054116356885065,0.063201096687742,0.15284153881072998
3,50,0.0039040095009841027,0.06061266189786092,0.14687911882400512
3,51,0.003528836636780761,0.05825056757523994,0.1532039213657379
3,52,0.0036061898508574814,0.05835792974324789,0.1488753830909729
3,53,0.00320411864669295,0.055526198691538194,0.14970513615608216
3,54,0.0032784844762645663,0.05529242106604189,0.15077493028640748
3,55,0.0029283579753478987,0.05336862813805967,0.15741163005828857
3,56,0.0028274649777682496,0.05220077023155294,0.1550649335861206
3,57,0.0030764416632940994,0.05363834575816027,0.14808750133514403
3,58,0.0027524130655103363,0.051055815690229135,0.1469330222606659
3,59,0.002519898178486619,0.04893810357144539,0.14780511932373047
3,60,0.0024873853344586677,0.04810303844054212,0.14856601424217225
3,61,0.0022795672608772292,0.04641865417914068,0.1497569043636322
3,62,0.0022839654527022505,0.04627293652866949,0.14769087018966676
3,63,0.0020780415839981286,0.04435607092053896,0.14614497404098512
3,64,0.002048972325655632,0.04370680927557451,0.14628184566497804
3,65,0.0018637200751807541,0.04220868190856049,0.14603540897369385
3,66,0.0017053167151636444,0.04018295596290383,0.1468344048976898
3,67,0.001713408053549938,0.04065559817453535,0.14596290225982667
3,68,0.0016131187283084727,0.03915166948549657,0.14778807663917543
3,69,0.001575854323169915,0.03822648800572829,0.14626270332336425
3,70,0.0015281014565494842,0.03770653612290263,0.14496508054733276
3,71,0.0014037319943308831,0.03606474724359015,0.14634793181419373
3,72,0.0012911279845400714,0.03470553913709838,0.14570678763389588
3,73,0.0013677581186697352,0.035219482141633285,0.1456518702983856
3,74,0.0012343691753572785,0.033714688278467984,0.1445092418193817
3,75,0.0011735775802633726,0.032545463680972345,0.14494418516159058
3,76,0.0011381119007477538,0.03212934156410816,0.1457689392566681
3,77,0.0010627707795705646,0.0313891940466183,0.1451008848667145
3,78,0.0010247865078854375,0.030550971381278314,0.14504095678329468
3,79,0.000963301908550784,0.029753382674303868,0.14493906283378602
3,80,0.0010133674065116794,0.02972848773805373,0.1450794363975525
3,81,0.0008716452140652109,0.02821309065448458,0.14475961651802063
3,82,0.0008659943011225551,0.02782948979397923,0.14499046268463134
3,83,0.0009266893916617846,0.027980950130485405,0.14479561705589294
3,84,0.0008115802748128772,0.026802334519462602,0.14462950296401977
3,85,0.0008020520424237475,0.026516042464653895,0.14500530433654785
3,86,0.0008286407328065252,0.02634556604224757,0.14498400135040282
3,87,0.0007648767778911861,0.02583977367833415,0.14498471875190735
3,88,0.0008389100782340393,0.02581750216061566,0.144823846244812
3,89,0.0007070747185614891,0.024792825891014128,0.14469761900901795
3,90,0.0006657183487463044,0.024130375623651182,0.14463677787780763
3,91,0.0007578813715052093,0.024950101434428096,0.1446814970970154
3,92,0.0006614485399419208,0.02374177478650257,0.14439968872070313
3,93,0.0006453282853952259,0.02335719217881539,0.14442929949760436
3,94,0.0006238234018586809,0.02325460865083149,0.144593670463562
3,95,0.000649122931616148,0.0234894102934591,0.14454176106452943
3,96,0.0007074315303529147,0.023059736466619678,0.1445209179878235
3,97,0.0006272429150529206,0.023243271748134182,0.14442380390167237
3,98,0.0006774410335405265,0.023063229292734636,0.14441007680892945
3,99,0.0006398216794346809,0.02288426428107119,0.14442374563217164
3,100,0.000576129717992444,0.022185099856221076,0.1444603401184082
4,1,0.23300705822110176,0.454487010597395,0.36704880743026735
4,2,0.09212208514139056,0.292436253429469,0.26849496846199034
4,3,0.07514354605972767,0.26043578048514754,0.26207216997146604
4,4,0.05856673723757267,0.2300433095578562,0.22020959758758546
4,5,0.048618914849776776,0.21503726754275201,0.23682318172454833
4,6,0.0978415546502918,0.2116027947385877,0.20560567541122438
4,7,0.039270922648906706,0.188863932305415,0.2061621485233307
4,8,0.03585656413752586,0.1822270810174898,0.19236397252082824
4,9,0.03174508226104081,0.17367830199787498,0.19331322283744812
4,10,0.028328700559027493,0.1657935122872423,0.20338061599731444
4,11,0.028179306313954294,0.16483254527940197,0.19607245345115662
4,12,0.02986337502039969,0.1653675484181884,0.1973802994251251
4,13,0.026877758511155845,0.1573376327983663,0.18055510206222533
4,14,0.024717881878279148,0.14652654741973586,0.18175986919403075
4,15,0.02256801991891116,0.14679399082874992,0.1813630145072937
4,16,0.018911688144318758,0.13663745157902882,0.1821151650428772
4,17,0.018889832888543606,0.1370426943695324,0.18140952801704407
4,18,0.01828082137713209,0.13291811635128647,0.17848094263076783
4,19,0.017207948562968523,0.12623723392174468,0.18218692836761474
4,20,0.015824690817296504,0.1231452301385942,0.17802735285758972
4,21,0.013112070090416818,0.11427312107242132,0.1695998836517334
4,22,0.01441201641894877,0.11645815461314857,0.17697075114250183
4,23,0.01301801420385018,0.11247945999162144,0.16869633722305297
4,24,0.013150663043744862,0.10904288196494243,0.16816336727142334
4,25,0.010644096266571432,0.10199888483412953,0.16387957634925843
4,26,0.010383818002743647,0.10090317322169427,0.16565488228797912
4,27,0.010704440452577546,0.10134074534139592,0.16791368975639342
4,28,0.009134493744699284,0.09477259213474468,0.1610112397670746
4,29,0.009580178716871888,0.09490861796866679,0.16491178755760194
4,30,0.009334444582881405,0.09545040901401378,0.1712067687034607
4,31,0.007836997243366204,0.08788959270993535,0.17159947695732117
4,32,0.00827416660906747,0.08870890973983518,0.16162896146774292
4,33,0.007653445519693196,0.0861657084123042,0.16422482838630675
4,34,0.007376039012055844,0.0845091297412139,0.15454834213256835
4,35,0.007384030731627717,0.0820852551430585,0.17552785983085634
4,36,0.007816040284396149,0.08539821081875207,0.15819794759750366
4,37,0.005892396008921787,0.07585948044221881,0.15438739485740663
4,38,0.006479018207732588,0.07862274684479668,0.15456102051734924
4,39,0.0061842595223803075,0.0766416825635434,0.1558949734210968
4,40,0.0057835112961009145,0.07344512733976086,0.15649340286254884
4,41,0.005431327260518447,0.07198738210362644,0.15755517268180846
4,42,0.005758921539457515,0.07267633470089314,0.1533487220287323
4,43,0.004929857833543792,0.06897453965770552,0.15485725464820863
4,44,0.005427512626512907,0.06971084077133956,0.1508451476573944
4,45,0.0045346260440070184,0.06623287932095243,0.15338704223632812
