seed,epoch,train_mse,train_mae_eV,val_mae_eV
4,45,0.04185869841370732,0.051638932792381236,0.16821811666488648
4,46,0.0034505819196696394,0.0478099850877079,0.16592282490730287
4,47,0.002095468786149286,0.04350874381723802,0.16396653819084167
4,48,0.002353150278679095,0.046019209678347474,0.16312233901023865
4,49,0.0027536243745242247,0.04861686135459404,0.16348560347557067
4,50,0.003058252175047528,0.05019223930355774,0.16389054365158082
4,51,0.003552705605432857,0.05135233415167716,0.16601938576698302
4,52,0.0046483222893555646,0.0504540112821239,0.16346052451133727
4,53,0.0023197428141487762,0.04649682625967274,0.1656555510044098
4,54,0.00239084000387229,0.047093273432044454,0.16445142011642455
4,55,0.0032130432582693175,0.05207995117112344,0.1635504548072815
4,56,0.002801150528108701,0.048283847649562436,0.16494191217422485
4,57,0.002012772385845892,0.04384055854078798,0.16330404391288758
4,58,0.002350259680848103,0.04585937719925346,0.16383667211532593
4,59,0.003023725483688759,0.042826890454278954,0.16259131455421447
4,60,0.0018650840967427938,0.04150924714494762,0.16336179347038268
4,61,0.0020078860460780563,0.04180584727742679,0.1624306490421295
4,62,0.0018477191452810075,0.04037629436714635,0.16163696179389953
4,63,0.0017760821698058862,0.038643355527427564,0.16257745046615601
4,64,0.0013975272576557472,0.03619886458387709,0.1624862557888031
4,65,0.0014596017356787343,0.03547111495507919,0.16146042270660402
4,66,0.001444452345179161,0.035100989950601146,0.16091600604057313
4,67,0.0013419746887346263,0.033268364558285225,0.16116356582641603
4,68,0.001231010332610458,0.03282778775806939,0.1622471868991852
4,69,0.001091422413487453,0.03125717746162263,0.16057865052223205
4,70,0.0010027521037671249,0.03011101729737398,0.1615612147331238
4,71,0.0010598845141124912,0.029798910905930873,0.16125811557769776
4,72,0.0008767092129681259,0.028091842931610576,0.16056485214233399
4,73,0.0007962286629423033,0.026907189661917887,0.15961356902122498
4,74,0.0007708457856468158,0.02622870119818193,0.16013014688491822
4,75,0.0007263697649701499,0.025677205448237,0.16060600128173827
4,76,0.0006907462333736476,0.0248723148740424,0.16073451895713806
4,77,0.0006843876354425447,0.024343986915457718,0.16040605020523072
4,78,0.0006011405920755351,0.02304931609163775,0.1605123128414154
4,79,0.0006291510880022542,0.023167094263856696,0.16033836541175842
4,80,0.0005784147420374211,0.021598501548341528,0.15952312359809875
4,81,0.0005091738543065731,0.020982963169255728,0.15981960344314575
4,82,0.0004956800592102809,0.020533930534669877,0.16034541068077088
4,83,0.0004749857173359487,0.019916318497742204,0.15969229321479797
4,84,0.0004514088401774643,0.019483350570661622,0.16011205954551697
4,85,0.0004219360624032561,0.018704408305616625,0.15992245502471925
4,86,0.00041738863707287236,0.018432297572022624,0.15979162058830262
4,87,0.0003762384195259074,0.017806057710484904,0.1597011196613312
4,88,0.000371212633815594,0.017526473433020103,0.1598341272354126
4,89,0.0003811563224589918,0.01729548283134277,0.15957646183967591
4,90,0.00036695225253643,0.016913314558835935,0.15941946263313295
4,91,0.00034243079771113116,0.016445787063117754,0.15962854671478272
4,92,0.00035543466426897794,0.016461651736463793,0.15952033262252807
4,93,0.00032439206762064715,0.015886340910543674,0.15965676927566527
4,94,0.00031650546410455716,0.0158116618958324,0.15964965891838073
4,95,0.0003235987011270481,0.015800511570270764,0.1595919349193573
4,96,0.0003095063538639806,0.015546367359313432,0.15957440419197083
4,97,0.00029972165262006457,0.015308247399741447,0.15958143672943115
4,98,0.00029219204803084724,0.015086728209259444,0.15954489917755127
4,99,0.00031702535358635943,0.015404380303185411,0.15960450010299682
4,100,0.0002932584184469306,0.015269515074530423,0.15959241104125976
